pyrD	270
pyrF	425
pyrG	722
pyrH	523
pyrR	198
pys	839
queA	207
radC	305
rapQ	267
rbcL	29800
rbcR	279
rbcS	4366
rbcX	8958
rbpA	12523
recA	907
recF	152
recG	194
recJ	550
recN	54
recQ	634
recR	251
repA	1209
rfbA	416
rfbB	1934
rfbC	229
rfbD	1581
rfbE	545
rfbF	356
rfbG	778
rfbJ	384
rfbM	297
rfbP	5508
rfbU	835
rfbW	284
rffM	389
rhnB	310
ribA	857
ribC	114
ribG	74
ribH	1213
rimI	85
rlpA	1521
rnb	1212
rnc	941
rnd	400
rne	1607
rnhA	410
rnpA	526
rnpB	56642
rpiA	500
rpiB	3
rpl1	4530
rpl10	3731
rpl11	1587
rpl12	3353
rpl13	1964
rpl14	807
rpl15	1356
rpl16	1491
rpl17	1121
rpl18	782
rpl19	2286
rpl2	2914
rpl20	3939
rpl21	2946
rpl22	1243
rpl23	711
rpl24	996
rpl27	1786
rpl28	1672
rpl29	446
rpl3	2304
rpl31	1716
rpl33	879
rpl34	198
rpl35	2020
rpl36	1620
rpl4	1623
rpl5	2208
rpl6	1590
rpl9	2138
rpoA	3693
rpoB	11750
rpoC1	7593
rpoC2	14562
rpoD	2964
rpoDI	7999
rpoE	8186
rpoF	933
rps1	12108
rps10	1722
rps11	1847
rps12	5036
rps13	1985
rps14	3368
rps15	2218
rps16	1253
rps17	425
rps18	840
rps19	668
rps2	2946
rps20	3283
rps21	1806
rps3	2276
rps32	631
rps4	2778
rps5	1933
rps6	1480
rps7	3079
rps8	1407
rps9	2026
rrn16Sa	1773563
rrn16Sb	1786659
rrn23Sa	5900381
rrn23Sb	5888402
rrn5Sa	2586
rrn5Sb	2502
rub	551
ruvA	81
ruvB	95
sarA	497
sbpA	14
sdhB	1386
sds	82
secA	1657
secD	789
secE	2649
secF	615
secY	4434
serA	2555
serS	663
sfsA	368
sgl0001	5
sgl0002	409
shc	754
sir	1946
ski2	968
sll0005	1095
sll0007	281
sll0008	54
sll0010	7
sll0012	32
sll0019	591
sll0021	153
sll0022	310
sll0023	551
sll0024	278
sll0031	383
sll0033	471
sll0034	484
sll0036	466
sll0037	930
sll0038	2201
sll0039	723
sll0040	1107
sll0041	4296
sll0043	1700
sll0044	137
sll0047	327
sll0048	554
sll0051	755
sll0055	256
sll0060	107
sll0062	574
sll0063	1174
sll0064	294
sll0066	525
sll0068	1425
sll0069	284
sll0071	99
sll0072	78
sll0082	39
sll0085	298
sll0086	319
sll0088	284
sll0092	22
sll0094	186
sll0095	246
sll0096	215
sll0098	898
sll0101	46
sll0102	154
sll0103	504
sll0135	817
sll0141	169
sll0142	834
sll0146	312
sll0147	398
sll0148	1153
sll0149	1641
sll0154	1318
sll0156	374
sll0157	158
sll0160	407
sll0161	1
sll0162	106
sll0163	1607
sll0167	191
sll0168	183
sll0169	2341
sll0172	338
sll0173	514
sll0174	243
sll0175	242
sll0176	222
sll0177	234
sll0178	365
sll0180	3323
sll0181	197
sll0182	698
sll0183	793
sll0185	912
sll0188	968
sll0189	188
sll0191	97
sll0192	48
sll0195	205
sll0198	81
sll0200	43
sll0201	19
sll0205	193
sll0208	2358
sll0209	909
sll0210	257
sll0216	99
sll0217	178
sll0218	11
sll0219	111
sll0224	305
sll0225	146
sll0228	515
sll0230	106
sll0236	335
sll0237	96
sll0238	161
sll0240	66
sll0241	205
sll0242	293
sll0243	117
sll0245	716
sll0249	21
sll0252	897
sll0253	373
sll0254	1122
sll0257	91
sll0260	610
sll0261	88
sll0263	547
sll0264	183
sll0265	46
sll0266	167
sll0267	1216
sll0268	332
sll0269	144
sll0272	769
sll0273	766
sll0274	199
sll0280	13
sll0281	67
sll0282	49
sll0283	327
sll0284	371
sll0286	332
sll0293	230
sll0294	250
sll0295	58
sll0296	436
sll0297	602
sll0298	663
sll0301	178
sll0309	137
sll0310	32
sll0312	165
sll0314	282
sll0315	37
sll0317	2
sll0318	203
sll0319	655
sll0321	241
sll0325	350
sll0327	70
sll0328	29
sll0335	199
sll0350	843
sll0354	126
sll0355	224
sll0359	2104
sll0360	335
sll0361	95
sll0364	33
sll0369	70
sll0371	86
sll0372	556
sll0376	552
sll0381	2395
sll0382	878
sll0384	682
sll0385	411
sll0394	218
sll0395	264
sll0396	303
sll0397	84
sll0400	226
sll0403	19
sll0405	466
sll0406	210
sll0408	1796
sll0409	76
sll0410	144
sll0412	214
sll0413	912
sll0414	224
sll0415	192
sll0418	576
sll0419	103
sll0422	757
sll0423	263
sll0424	264
sll0426	450
sll0428	14
sll0431	64
sll0436	54
sll0441	287
sll0442	92
sll0443	345
sll0444	235
sll0445	769
sll0446	241
sll0447	13
sll0448	1
sll0449	32
sll0451	66
sll0456	283
sll0462	227
sll0470	420
sll0471	188
sll0473	347
sll0474	201
sll0477	186
sll0478	27
sll0479	74
sll0480	1085
sll0481	402
sll0482	380
sll0484	99
sll0485	370
sll0486	109
sll0487	474
sll0488	157
sll0489	117
sll0493	220
sll0494	83
sll0496	197
sll0497	97
sll0498	92
sll0499	196
sll0501	98
sll0503	182
sll0505	340
sll0506	277
sll0507	216
sll0508	74
sll0509	57
sll0513	521
sll0514	1251
sll0518	1593
sll0524	288
sll0525	114
sll0528	622
sll0529	2098
sll0536	179
sll0539	144
sll0540	59
sll0543	1753
sll0544	439
sll0545	153
sll0546	393
sll0547	330
sll0549	139
sll0550	1215
sll0552	67
sll0553	203
sll0556	1745
sll0558	530
sll0563	133
sll0564	218
sll0565	115
sll0572	893
sll0576	818
sll0577	724
sll0585	492
sll0586	130
sll0588	1102
sll0590	250
sll0594	115
sll0595	43
sll0596	140
sll0597	460
sll0601	340
sll0602	910
sll0606	92
sll0608	55
sll0609	41
sll0611	561
sll0614	46
sll0615	32
sll0623	311
sll0624	94
sll0625	299
sll0630	777
sll0638	371
sll0639	459
sll0641	337
sll0644	131
sll0645	328
sll0647	275
sll0649	476
sll0650	37
sll0651	36
sll0654	209
sll0658	83
sll0659	292
sll0662	850
sll0664	45
sll0665	21
sll0666	4
sll0667	13
sll0668	6
sll0669	7
sll0670	9
sll0671	14
sll0672	445
sll0676	50
sll0677	29
sll0678	2
sll0685	170
sll0686	86
sll0687	22
sll0688	31
sll0689	796
sll0691	209
sll0696	58
sll0699	36
sll0700	25
sll0702	59
sll0703	98
sll0710	206
sll0711	321
sll0720	2
sll0721	362
sll0722	93
sll0723	551
sll0727	257
sll0729	129
sll0732	29
sll0733	48
sll0735	1178
sll0736	498
sll0737	277
sll0739	53
sll0740	43
sll0742	36
sll0743	17
sll0744	100
sll0749	193
sll0752	192
sll0754	430
sll0755	253
sll0756	164
sll0759	335
sll0761	389
sll0762	150
sll0763	115
sll0765	250
sll0772	649
sll0775	42
sll0777	41
sll0778	115
sll0779	410
sll0780	5
sll0781	178
sll0782	29
sll0783	47
sll0785	19
sll0786	4
sll0787	10
sll0788	38
sll0789	16
sll0790	25
sll0793	38
sll0797	34
sll0798	48
sll0800	60
sll0802	158
sll0803	71
sll0804	269
sll0808	16
sll0809	26
sll0810	116
sll0811	15
sll0812	127
sll0814	1086
sll0815	455
sll0816	281
sll0818	258
sll0821	1534
sll0822	3696
sll0827	213
sll0832	23
sll0833	247
sll0834	720
sll0837	1031
sll0839	147
sll0843	122
sll0844	414
sll0846	353
sll0847	262
sll0853	304
sll0854	372
sll0855	260
sll0857	31
sll0858	124
sll0860	294
sll0861	223
sll0862	840
sll0863	99
sll0864	50
sll0867	172
sll0871	146
sll0872	787
sll0875	262
sll0877	389
sll0886	221
sll0887	737
sll0888	136
sll0896	83
sll0898	340
sll0909	18
sll0910	96
sll0911	34
sll0912	362
sll0913	122
sll0914	70
sll0921	365
sll0922	1
sll0924	227
sll0925	102
sll0926	167
sll0930	505
sll0931	363
sll0932	560
sll0933	1463
sll0936	406
sll0938	104
sll0939	29
sll0943	128
sll0944	107
sll0980	308
sll0981	116
sll0982	242
sll0983	206
sll0984	48
sll0985	159
sll0986	8
sll0990	385
sll0992	301
sll0993	127
sll0994	91
sll0995	293
sll0996	414
sll0997	564
sll0998	1144
sll1001	310
sll1003	301
sll1004	314
sll1005	152
sll1006	147
sll1011	156
sll1020	131
sll1021	584
sll1022	699
sll1024	111
sll1025	476
sll1033	1437
sll1036	261
sll1037	347
sll1039	132
sll1040	174
sll1041	85
sll1049	644
sll1052	39
sll1053	714
sll1054	195
sll1060	552
sll1061	34
sll1062	34
sll1063	194
sll1064	241
sll1068	37
sll1071	183
sll1072	120
sll1078	81
sll1080	183
sll1081	46
sll1084	923
sll1086	820
sll1087	1046
sll1089	471
sll1091	6026
sll1092	97
sll1094	8
sll1095	66
sll1102	173
sll1103	443
sll1106	1354
sll1107	144
sll1108	326
sll1109	467
sll1118	154
sll1119	243
sll1120	666
sll1121	170
sll1123	315
sll1124	1287
sll1130	2845
sll1131	289
sll1132	397
sll1135	233
sll1138	129
sll1142	150
sll1144	170
sll1147	127
sll1150	1891
sll1151	722
sll1155	491
sll1156	106
sll1157	49
sll1158	19
sll1159	52
sll1160	27
sll1161	63
sll1162	19
sll1163	8
sll1164	70
sll1166	142
sll1169	9
sll1170	64
sll1173	98
sll1174	153
sll1178	547
sll1186	449
sll1188	236
sll1191	136
sll1192	62
sll1193	717
sll1200	248
sll1201	382
sll1202	23
sll1203	31
sll1204	19
sll1213	1143
sll1214	10737
sll1217	108
sll1219	948
sll1220	224
sll1222	78
sll1225	52
sll1228	473
sll1229	394
sll1232	70
sll1233	160
sll1236	67
sll1239	418
sll1240	61
sll1241	145
sll1242	2810
sll1247	645
sll1250	38
sll1251	72
sll1252	133
sll1254	267
sll1255	20
sll1256	38
sll1257	12
sll1258	194
sll1262	331
sll1263	405
sll1265	2152
sll1267	1385
sll1268	473
sll1271	463
sll1272	182
sll1273	405
sll1274	155
sll1276	678
sll1280	584
sll1284	164
sll1285	128
sll1286	886
sll1289	89
sll1291	915
sll1292	314
sll1293	265
sll1296	1015
sll1300	184
sll1304	573
sll1305	811
sll1306	1188
sll1307	746
sll1308	229
sll1315	235
sll1318	90
sll1319	105
sll1329	324
sll1330	265
sll1333	291
sll1334	665
sll1336	2058
sll1338	16045
sll1340	122
sll1344	348
sll1348	263
sll1350	266
sll1352	92
sll1353	293
sll1355	276
sll1358	1048
sll1359	499
sll1365	242
sll1366	603
sll1367	147
sll1369	454
sll1371	154
sll1372	152
sll1373	64
sll1376	533
sll1377	1329
sll1378	290
sll1380	438
sll1381	126
sll1384	2289
sll1386	60
sll1387	767
sll1388	222
sll1389	45
sll1390	789
sll1392	58
sll1396	167
sll1397	96
sll1399	517
sll1400	62
sll1401	107
sll1405	23
sll1407	16
sll1411	16
sll1414	655
sll1415	225
sll1418	396
sll1424	517
sll1426	279
sll1428	89
sll1429	99
sll1433	301
sll1436	49
sll1437	24
sll1439	19
sll1442	99
sll1446	250
sll1447	85
sll1455	57
sll1456	260
sll1459	108
sll1461	293
sll1464	470
sll1466	381
sll1469	211
sll1472	864
sll1473	701
sll1474	10
sll1475	312
sll1476	15
sll1477	300
sll1481	297
sll1482	179
sll1483	158
sll1485	298
sll1486	550
sll1488	474
sll1489	313
sll1491	323
sll1495	243
sll1496	1228
sll1500	65
sll1503	400
sll1504	46
sll1505	52
sll1507	113
sll1510	96
sll1511	25
sll1512	107
sll1515	4241
sll1516	609
sll1521	635
sll1524	286
sll1526	1176
sll1527	597
sll1528	1284
sll1530	775
sll1531	780
sll1532	452
sll1534	1018
sll1537	30
sll1541	138
sll1542	200
sll1543	37
sll1544	82
sll1547	21
sll1549	38
sll1550	334
sll1552	5
sll1555	464
sll1556	187
sll1558	415
sll1559	1637
sll1560	17
sll1562	130
sll1563	389
sll1568	295
sll1570	123
sll1571	615
sll1573	110
sll1574	130
sll1575	334
sll1582	483
sll1584	265
sll1586	1448
sll1590	272
sll1592	81
sll1595	191
sll1596	74
sll1601	138
sll1606	175
sll1608	887
sll1609	156
sll1611	449
sll1613	78
sll1618	228
sll1620	323
sll1621	3159
sll1623	115
sll1624	490
sll1628	682
sll1630	19
sll1631	91
sll1632	391
sll1634	80
sll1635	259
sll1638	2933
sll1640	351
sll1642	14
sll1643	225
sll1647	80
sll1652	166
sll1654	831
sll1656	826
sll1658	41
sll1659	375
sll1660	112
sll1663	521
sll1664	385
sll1665	4959
sll1671	34
sll1672	359
sll1673	272
sll1675	87
sll1677	109
sll1678	63
sll1680	469
sll1681	255
sll1682	93
sll1686	436
sll1687	410
sll1691	306
sll1692	306
sll1693	405
sll1696	155
sll1697	547
sll1698	104
sll1699	565
sll1702	201
sll1708	323
sll1710	117
sll1712	4849
sll1714	30
sll1715	24
sll1716	59
sll1717	161
sll1722	173
sll1723	57
sll1725	145
sll1726	60
sll1730	276
sll1734	231
sll1735	150
sll1736	114
sll1737	410
sll1738	297
sll1739	523
sll1749	314
sll1751	134
sll1752	198
sll1755	188
sll1757	1555
sll1758	1681
sll1761	57
sll1762	953
sll1763	682
sll1764	461
sll1765	325
sll1768	179
sll1769	384
sll1770	1457
sll1771	1126
sll1773	159
sll1774	186
sll1775	1008
sll1780	10
sll1783	831
sll1784	1142
sll1785	1100
sll1786	3155
sll1791	52
sll1792	18
sll1824	1513
sll1825	268
sll1830	2849
sll1832	1334
sll1834	156
sll1835	272
sll1837	752
sll1845	136
sll1848	115
sll1849	43
sll1851	2
sll1853	40
sll1858	858
sll1860	38
sll1861	13
sll1862	8825
sll1863	2643
sll1864	409
sll1866	287
sll1870	103
sll1871	176
sll1873	2950
sll1878	2135
sll1879	1341
sll1880	336
sll1882	630
sll1884	626
sll1885	828
sll1886	477
sll1888	829
sll1891	507
sll1892	343
sll1895	536
sll1897	82
sll1898	669
sll1902	36
sll1905	582
sll1906	655
sll1911	274
sll1912	24
sll1913	176
sll1915	199
sll1916	118
sll1920	647
sll1921	838
sll1924	116
sll1925	488
sll1926	546
sll1927	1088
sll1930	23
sll1934	87
sll1938	177
sll1939	160
sll1940	123
sll1942	715
sll1945	4036
sll1946	315
sll1949	1427
sll1950	721
sll1951	115603
sll1954	109
sll1956	272
sll1960	94
sll1961	295
sll1965	67
sll1967	674
sll1969	33
sll1971	183
sll1973	393
sll1979	409
sll1982	95
sll1983	35
sll1984	14
sll1985	26
sll1988	654
sll1995	230
sll1997	8
sll1998	56
sll1999	8
sll2002	216
sll2003	513
sll2006	338
sll2007	247
sll2008	971
sll2009	411
sll2011	154
sll2013	452
sll2015	198
sll5002	103
sll5003	21
sll5004	78
sll5006	45
sll5014	12
sll5026	115
sll5028	174
sll5030	416
sll5032	143
sll5033	282
sll5034	379
sll5035	109
sll5036	102
sll5041	41
sll5042	113
sll5043	14
sll5044	17
sll5046	141
sll5047	124
sll5048	266
sll5049	181
sll5050	150
sll5052	181
sll5057	80
sll5059	231
sll5060	229
sll5061	42
sll5062	50
sll5063	420
sll5066	119
sll5067	12
sll5069	273
sll5072	8
sll5075	78
sll5076	22
sll5079	180
sll5080	230
sll5081	48
sll5083	143
sll5084	7
sll5086	27
sll5089	30
sll5090	54
sll5094	5
sll5097	55
sll5104	64
sll5107	9
sll5109	184
sll5122	44
sll5123	6
sll5128	185
sll5130	15
sll5131	7
sll5132	50
sll6010	47
sll6017	254
sll6036	134
sll6052	10
sll6053	75
sll6054	38
sll6055	104
sll6059	12
sll6060	4
sll6069	54
sll6076	250
sll6093	177
sll6098	361
sll6109	108
sll7001	1
sll7002	6
sll7003	76
sll7006	43
sll7009	20
sll7027	38
sll7028	268
sll7029	170
sll7030	60
sll7031	65
sll7033	28
sll7034	85
sll7043	99
sll7044	147
sll7047	178
sll7050	56
sll7055	94
sll7056	5
sll7062	227
sll7063	722
sll7064	165
sll7065	260
sll7066	589
sll7067	600
sll7069	61
sll7070	143
sll7075	68
sll7077	28
sll7078	40
sll7085	216
sll7086	45
sll7087	88
sll7089	173
sll7090	616
sll7103	0
sll7106	32
sll8001	303
sll8002	79
sll8004	88
sll8006	282
sll8007	71
sll8009	64
sll8011	46
sll8012	131
sll8017	70
sll8018	139
sll8019	46
sll8020	34
sll8025	3
sll8027	42
sll8032	20
sll8033	14
sll8034	38
sll8035	13
sll8040	20
sll8042	14
sll8043	18
sll8048	95
sll8049	369
slr0001	347
slr0006	622
slr0007	456
slr0013	331
slr0016	108
slr0019	231
slr0022	138
slr0023	145
slr0031	1017
slr0033	282
slr0038	386
slr0039	557
slr0042	68
slr0049	1405
slr0050	690
slr0053	857
slr0058	276
slr0059	92
slr0060	73
slr0061	44
slr0064	507
slr0065	68
slr0067	464
slr0069	38
slr0073	1118
slr0076	1158
slr0078	176
slr0081	534
slr0082	4869
slr0086	165
slr0091	50
slr0092	33
slr0095	71
slr0096	185
slr0099	27
slr0103	299
slr0104	724
slr0105	141
slr0106	81
slr0108	322
slr0109	68
slr0110	696
slr0111	148
slr0112	206
slr0114	221
slr0115	274
slr0116	300
slr0120	65
slr0121	700
slr0142	19
slr0143	543
slr0144	2699
slr0145	922
slr0146	244
slr0147	889
slr0148	333
slr0149	562
slr0151	1320
slr0152	257
slr0157	117
slr0166	1
slr0168	717
slr0169	589
slr0179	225
slr0180	23
slr0181	146
slr0184	68
slr0192	220
slr0193	1385
slr0195	51
slr0196	40
slr0197	151
slr0199	108
slr0204	41
slr0207	160
slr0208	609
slr0209	397
slr0210	99
slr0211	1354
slr0214	113
slr0217	642
slr0222	218
slr0224	64
slr0226	835
slr0230	37
slr0231	14
slr0232	66
slr0236	1003
slr0238	95
slr0240	345
slr0241	1023
slr0243	215
slr0244	1215
slr0245	149
slr0249	76
slr0250	766
slr0251	432
slr0252	128
slr0254	89
slr0262	281
slr0263	149
slr0264	227
slr0265	44
slr0267	148
slr0269	152
slr0270	329
slr0271	31
slr0272	33
slr0273	133
slr0280	402
slr0284	1035
slr0285	36
slr0286	67
slr0287	2023
slr0291	61
slr0292	161
slr0294	114
slr0299	48
slr0300	28
slr0302	283
slr0303	128
slr0304	146
slr0305	42
slr0306	250
slr0309	280
slr0311	225
slr0312	174
slr0313	24
slr0314	26
slr0315	47
slr0316	77
slr0317	15
slr0318	73
slr0320	276
slr0322	2714
slr0324	177
slr0325	50
slr0326	277
slr0328	98
slr0333	324
slr0334	286
slr0337	335
slr0338	816
slr0341	199
slr0345	297
slr0347	124
slr0348	542
slr0350	41
slr0351	620
slr0352	62
slr0353	8
slr0354	111
slr0355	1041
slr0356	138
slr0358	341
slr0359	1550
slr0360	432
slr0361	162
slr0362	142
slr0363	55
slr0364	196
slr0366	275
slr0369	4605
slr0373	14453
slr0374	31078
slr0376	17677
slr0377	584
slr0378	496
slr0379	221
slr0380	454
slr0381	137
slr0383	50
slr0384	359
slr0386	136
slr0388	60
slr0392	52
slr0393	50
slr0397	191
slr0398	675
slr0400	388
slr0401	635
slr0402	170
slr0404	2293
slr0407	116
slr0408	1206
slr0416	68
slr0418	408
slr0420	664
slr0421	119
slr0427	203
slr0431	468
slr0438	147
slr0439	334
slr0440	124
slr0442	1539
slr0443	286
slr0445	98
slr0449	55
slr0453	2430
slr0454	714
slr0455	247
slr0456	258
slr0458	53
