divK	188
dnaA	232
dnaB	243
dnaE	1256
dnaG	139
dnaJ	1537
dnaK	14341
dnaN	604
dnaX	488
dnaX and dnaZ	78
dpm1	322
drgA	1416
dsbD	437
eda	133
efp	947
eno	1629
entC	955
envM	334
epsB	4889
erg6	449
exbB	878
exoD	323
exsB	234
fabD	462
fabF	3794
fabG	884
fabH	323
fabZ	301
fbp	1024
fda	358
fecB	225
fecC	87
fecD	89
fecE	159
feoB	1228
ffh	543
fhuA	428
fmt	249
fmu/fmv	940
folC	231
folD	324
folE	1000
folK	140
folP	124
fraH	315
frdA	680
frpC	7156
frr	548
ftrC	276
ftrV	334
ftsH	18492
ftsI	2067
ftsY	1374
ftsZ	5070
fumC	166
fur	371
fus	17075
gabD	1066
gad	948
galE	1230
gap1	521
gap2	7495
gcp	155
gcpE	828
gcvH	188
gcvP	1354
gcvT	174
gdh	565
gdhA	917
gdhB	160
gerCb	247
ggt	864
ggtA	320
gidA	1268
gidB	615
glbN	156
glcD	837
glcE	844
glcF	853
glcP	2348
gldA	868
glgA	2302
glgB	3315
glgP	4490
glgX	4426
glk	305
glmS	1016
glmU	947
glnA	6924
glnB	3729
glnH	161
glnH/glnP	2492
glnN	1562
glpD	206
glpK	328
glpX	8316
gltA	807
gltB	9627
gltD	2527
gltS	166
gltX	1032
glyQ	555
glyS	1229
gmhA	878
gmk	96
gnd	4212
gpmB	719
gpsA	409
groEL	9888
groEL-2	4127
groES	2203
grpE	889
grxC	452
gshB	963
gspD	5021
gspE	2791
gspF	367
gst	290
gst1	539
guaA	3291
guaB	3483
gumB	1430
gylA	3221
gyrA	2745
gyrB	4888
hdrB	590
hemA	1665
hemB	1010
hemC	1189
hemD	569
hemE	1718
hemF	3213
hemH	1726
hemK	156
hemL	1191
hemN	186
hflX	462
hglK	415
hhoA	667
hhoB	737
hisA	330
hisB	699
hisC	1970
hisD	964
hisF	137
hisG	296
hisH	251
hisI	193
hisS	1191
hitB	1013
hliA	555
hlyB	5113
hlyD	3827
ho1	9045
ho2	60
hofD	213
hofG	12297
hoxF	284
hoxH	445
hoxU	100
hoxY	63
hpcE	407
hrcA	844
hsp17	330
htpG	1510
htrA	897
hupE	669
hypA	48
hypB	600
hypC	277
hypD	169
hypE	217
hypF	159
icd	514
icfA	1237
icsA	82
ileS	1646
ilvA	597
ilvB	1512
ilvC	2275
ilvD	2524
ilvE	983
ilvG	5040
ilvN	846
im30	1566
infA	228
infB	6809
infC	2135
int	214
isiA	182
isiB	33
iutA	117
katG	2344
kdpA	265
kdpB	493
kdpC	134
kdpD	80
kdtB	169
kpsM	322
kpsT	173
ksgA	84
lacF	351
lacG	157
lap	529
lepA	2670
lepB	723
leuA	2894
leuB	848
leuC	1311
leuD	576
leuS	2347
lexA	6372
lgt	506
lig	4943
lim	1211
lim17	292
lipA	487
lipB	92
livF	291
livG	327
livH	1244
llaI.2	265
lmbP	276
lpxA	579
lpxB	495
lpxC	155
lpxD	589
lrtA	3422
lspA	173
lysA	2171
lysC	1156
lysS	1203
lytB	780
lytR	657
maf	44
malK	287
malQ	597
manA	222
map	1288
map%2C pepM	292
mbpA	306
mcpA	2980
me	442
melB	1065
menA	494
menB	148
menD	618
menE	78
merA	173
merR	193
met3	1104
metH	1672
metS	1074
metX	2474
mfd	695
mgtC	273
mgtE	395
miaA	111
minC	272
minD	425
minE	135
mltA	300
mmsB	218
mntA	120
mntB	104
mntC	215
moaA	151
moaC	117
moaE	40
modA	29
moeA	221
moeB	4589
mom72	375
morR	375
moxR	303
mraY	537
mrcA	2080
mrcB	997
mrdB	803
mscL	454
msrA	1428
mtfB	141
murC	2002
murD	416
murE	1116
murF	558
murG	382
murI	2501
murZ	3393
mutL	224
mutM	1067
mutS	1644
mutT	95
nadA	196
nadB	542
nadC	191
nadE	473
napA	1035
napC	255
narB	1185
natA	123
natB	2092
nblA	269
ndh	1374
ndhA	2952
ndhB	4320
ndhC	517
ndhD	6511
ndhD2	907
ndhD3	380
ndhE	814
ndhF	8515
ndhG	1951
ndhH	1963
ndhI	1233
ndhJ	906
ndhK	1357
ndhK2	44
ndhL	356
ndkR	212
nifJ	764
nifS	2096
nirA	1187
nlpD	24338
norA	548
norB	435
nplT	188
nrdA	2824
nreB	94
nrtA	1801
nrtB	1661
nrtC	4097
nrtD	1931
ntcA	1296
ntcB	63
nth	305
ntpJ	657
nucH	351
nusA	1201
nusB	268
nusG	2322
nylA	524
odhB	2347
opcA	1224
otsA	627
p	155
panB	207
panC/kcy	514
panD	193
pbp	162
pchR	165
pcnB	799
pcr	1041
pcrR	42
pdhB	986
pds	431
pdxA	85
pdxH	383
pdxJ	402
pepP	606
pet112	1291
petA	4540
petB	6854
petC	3511
petD	7576
petE	10207
petF	10230
petG	715
petH	5415
petJ	276
petM	87
pfkA	1271
pgi	1462
pgk	6107
pgm	1574
pgsA	111
phb	418
phbC	360
phdD	1494
pheA	283
pheS	727
pheT	2178
phoA	1548
phoH	513
phoU	135
phr	674
phy	8548
pilC	647
pilJ	2241
pilM	2575
pilT	6674
pknA	1856
pleD	1841
plsX	628
pma1	264
pmbA	264
pmgA	376
pnp	5756
pntA	6019
pntB	1136
pobA	65
polA	487
ponA	1917
ppa	1011
ppc	2489
ppd	120
ppiB	1137
ppk	519
ppsA	805
ppx	625
pqqE	787
prc	2038
prfA	806
prfB	471
prfC	1547
priA	619
prk	6673
prlC	1277
prmA	1059
proA	1735
proB	205
proC	430
proS	1099
prsA	2342
psaA	297755
psaB	272823
psaC	16158
psaD	15114
psaE	2902
psaF	17141
psaI	2029
psaJ	4441
psaK	4014
psaL	12744
psaM	5634
psb13	587
psbA1	150
psbA2	177443
psbA3	75828
psbB	37697
psbC	47657
psbD	38707
psbD2	31349
psbE	2177
psbF	383
psbH	3602
psbI	1771
psbJ	431
psbK	2202
psbL	487
psbM	846
psbN	1061
psbO	7246
psbT	3980
psbU	3090
psbV	4303
psbX	1089
psbZ	1250
psr	385
pstA	540
pstB	761
pstC	742
pstS	1160
pta	602
pth	215
purA	2013
purB	1486
purC	389
purD	329
purE	153
purF	2775
purH	750
purK	412
purL	1713
purM	274
purN	267
purT	466
purU	235
putA	1308
pxcA	146
pykF	1927
pyrB	147
pyrC	547
pyrD	303
pyrF	520
pyrG	894
pyrH	626
pyrR	244
pys	854
queA	223
radC	295
rapQ	278
rbcL	33192
rbcR	346
rbcS	4976
rbcX	9393
rbpA	12521
recA	1145
recF	146
recG	231
recJ	697
recN	66
recQ	598
recR	347
repA	1337
rfbA	520
rfbB	2266
rfbC	245
rfbD	1877
rfbE	644
rfbF	454
rfbG	1007
rfbJ	383
rfbM	423
rfbP	5929
rfbU	1029
rfbW	351
rffM	431
rhnB	278
ribA	762
ribC	144
ribG	78
ribH	1274
rimI	103
rlpA	1625
rnb	1230
rnc	1206
rnd	441
rne	1948
rnhA	500
rnpA	660
rnpB	56847
rpiA	672
rpiB	16
rpl1	5233
rpl10	4039
rpl11	1841
rpl12	3442
rpl13	2005
rpl14	871
rpl15	1436
rpl16	1660
rpl17	1301
rpl18	850
rpl19	2651
rpl2	3068
rpl20	4653
rpl21	3724
rpl22	1363
rpl23	893
rpl24	1173
rpl27	2117
rpl28	1773
rpl29	500
rpl3	3116
rpl31	1825
rpl33	1124
rpl34	288
rpl35	2091
rpl36	1601
rpl4	2016
rpl5	2548
rpl6	1717
rpl9	2629
rpoA	4579
rpoB	13622
rpoC1	8499
rpoC2	16095
rpoD	3312
rpoDI	8960
rpoE	8669
rpoF	984
rps1	13282
rps10	1847
rps11	2115
rps12	5692
rps13	2264
rps14	3739
rps15	2438
rps16	1473
rps17	539
rps18	903
rps19	790
rps2	3328
rps20	4178
rps21	2396
rps3	2896
rps32	732
rps4	2908
rps5	2154
rps6	1696
rps7	3394
rps8	1584
rps9	1960
rrn16Sa	1673617
rrn16Sb	1677728
rrn23Sa	5798869
rrn23Sb	5797333
rrn5Sa	2382
rrn5Sb	2210
rub	618
ruvA	94
ruvB	109
sarA	517
sbpA	36
sdhB	1693
sds	101
secA	2136
secD	1056
secE	2867
secF	697
secY	5254
serA	3193
serS	864
sfsA	402
sgl0001	3
sgl0002	430
shc	1012
sir	2312
ski2	1119
sll0005	1142
sll0007	306
sll0008	67
sll0010	3
sll0012	29
sll0019	841
sll0021	182
sll0022	362
sll0023	543
sll0024	264
sll0031	407
sll0033	570
sll0034	488
sll0036	545
sll0037	1790
sll0038	2294
sll0039	758
sll0040	1185
sll0041	4646
sll0043	1785
sll0044	144
sll0047	438
sll0048	603
sll0051	926
sll0055	280
sll0060	116
sll0062	601
sll0063	1160
sll0064	418
sll0066	586
sll0068	1590
sll0069	308
sll0071	122
sll0072	105
sll0082	34
sll0085	312
sll0086	439
sll0088	348
sll0092	36
sll0094	233
sll0095	250
sll0096	239
sll0098	1046
sll0101	59
sll0102	176
sll0103	558
sll0135	892
sll0141	281
sll0142	947
sll0146	334
sll0147	532
sll0148	1314
sll0149	1787
sll0154	1224
sll0156	361
sll0157	174
sll0160	369
sll0161	2
sll0162	108
sll0163	1857
sll0167	245
sll0168	231
sll0169	2642
sll0172	391
sll0173	536
sll0174	282
sll0175	279
sll0176	307
sll0177	208
sll0178	420
sll0180	3629
sll0181	226
sll0182	694
sll0183	996
sll0185	1106
sll0188	1075
sll0189	162
sll0191	105
sll0192	48
sll0195	231
sll0198	65
sll0200	42
sll0201	22
sll0205	239
sll0208	2870
sll0209	1186
sll0210	314
sll0216	98
sll0217	200
sll0218	17
sll0219	116
sll0224	329
sll0225	192
sll0228	578
sll0230	150
sll0236	414
sll0237	109
sll0238	184
sll0240	70
sll0241	181
sll0242	337
sll0243	129
sll0245	798
sll0249	27
sll0252	1182
sll0253	400
sll0254	1125
sll0257	93
sll0260	766
sll0261	110
sll0263	487
sll0264	222
sll0265	64
sll0266	217
sll0267	1225
sll0268	363
sll0269	162
sll0272	891
sll0273	858
sll0274	238
sll0280	20
sll0281	76
sll0282	50
sll0283	321
sll0284	383
sll0286	319
sll0293	296
sll0294	272
sll0295	65
sll0296	399
sll0297	723
sll0298	728
sll0301	208
sll0309	148
sll0310	41
sll0312	186
sll0314	382
sll0315	28
sll0317	7
sll0318	235
sll0319	865
sll0321	239
sll0325	401
sll0327	101
sll0328	40
sll0335	229
sll0350	1009
sll0354	168
sll0355	233
sll0359	2655
sll0360	354
sll0361	128
sll0364	40
sll0369	69
sll0371	103
sll0372	673
sll0376	516
sll0381	4895
sll0382	1816
sll0384	1182
sll0385	691
sll0394	273
sll0395	312
sll0396	281
sll0397	64
sll0400	274
sll0403	13
sll0405	514
sll0406	206
sll0408	2021
sll0409	78
sll0410	170
sll0412	262
sll0413	919
sll0414	330
sll0415	267
sll0418	597
sll0419	83
sll0422	767
sll0423	331
sll0424	269
sll0426	542
sll0428	16
sll0431	89
sll0436	71
sll0441	315
sll0442	76
sll0443	405
sll0444	280
sll0445	798
sll0446	237
sll0447	12
sll0448	9
sll0449	34
sll0451	71
sll0456	299
sll0462	246
sll0470	634
sll0471	224
sll0473	350
sll0474	196
sll0477	207
sll0478	40
sll0479	73
sll0480	1396
sll0481	434
sll0482	410
sll0484	126
sll0485	379
sll0486	71
sll0487	564
sll0488	176
sll0489	148
sll0493	263
sll0494	104
sll0496	241
sll0497	121
sll0498	95
sll0499	268
sll0501	121
sll0503	234
sll0505	382
sll0506	231
sll0507	262
sll0508	70
sll0509	72
sll0513	640
sll0514	1268
sll0518	1733
sll0524	327
sll0525	91
sll0528	590
sll0529	2510
sll0536	231
sll0539	143
sll0540	77
sll0543	1639
sll0544	434
sll0545	172
sll0546	414
sll0547	398
sll0549	197
sll0550	1595
sll0552	86
sll0553	229
sll0556	1665
sll0558	552
sll0563	154
sll0564	368
sll0565	121
sll0572	812
sll0576	976
sll0577	771
sll0585	553
sll0586	188
sll0588	1221
sll0590	262
sll0594	114
sll0595	50
sll0596	175
sll0597	459
sll0601	368
sll0602	1068
sll0606	85
sll0608	49
sll0609	53
sll0611	475
sll0614	57
sll0615	24
sll0623	425
sll0624	97
sll0625	337
sll0630	821
sll0638	410
sll0639	494
sll0641	376
sll0644	137
sll0645	352
sll0647	321
sll0649	428
sll0650	55
sll0651	68
sll0654	197
sll0658	120
sll0659	332
sll0662	976
sll0664	48
sll0665	17
sll0666	2
sll0667	16
sll0668	4
sll0669	8
sll0670	13
sll0671	26
sll0672	564
sll0676	56
sll0677	25
sll0678	1
sll0685	127
sll0686	77
sll0687	27
sll0688	52
sll0689	966
sll0691	255
sll0696	92
sll0699	51
sll0700	30
sll0702	63
sll0703	101
sll0710	340
sll0711	367
sll0720	0
sll0721	409
sll0722	121
sll0723	595
sll0727	274
sll0729	147
sll0732	28
sll0733	78
sll0735	1461
sll0736	461
sll0737	371
sll0739	77
sll0740	51
sll0742	42
sll0743	27
sll0744	122
sll0749	210
sll0752	196
sll0754	500
sll0755	302
sll0756	185
sll0759	401
sll0761	485
sll0762	175
sll0763	120
sll0765	306
sll0772	539
sll0775	28
sll0777	34
sll0778	131
sll0779	509
sll0780	15
sll0781	217
sll0782	31
sll0783	59
sll0785	15
sll0786	5
sll0787	16
sll0788	41
sll0789	21
sll0790	36
sll0793	28
sll0797	29
sll0798	66
sll0800	63
sll0802	226
sll0803	82
sll0804	294
sll0808	26
sll0809	26
sll0810	145
sll0811	21
sll0812	151
sll0814	1164
sll0815	539
sll0816	337
sll0818	252
sll0821	1519
sll0822	4161
sll0827	226
sll0832	26
sll0833	320
sll0834	815
sll0837	1146
sll0839	155
sll0843	138
sll0844	440
sll0846	300
sll0847	233
sll0853	352
sll0854	420
sll0855	285
sll0857	34
sll0858	182
sll0860	370
sll0861	263
sll0862	936
sll0863	93
sll0864	71
sll0867	213
sll0871	153
sll0872	882
sll0875	303
sll0877	480
sll0886	251
sll0887	931
sll0888	196
sll0896	80
sll0898	332
sll0909	32
sll0910	103
sll0911	56
sll0912	413
sll0913	123
sll0914	83
sll0921	448
sll0922	4
sll0924	196
sll0925	108
sll0926	168
sll0930	504
sll0931	349
sll0932	596
sll0933	1564
sll0936	493
sll0938	126
sll0939	25
sll0943	168
sll0944	156
sll0980	332
sll0981	143
sll0982	311
sll0983	238
sll0984	37
sll0985	180
sll0986	8
sll0990	440
sll0992	311
sll0993	143
sll0994	108
sll0995	360
sll0996	568
sll0997	604
sll0998	1131
sll1001	340
sll1003	270
sll1004	363
sll1005	175
sll1006	182
sll1011	163
sll1020	136
sll1021	711
sll1022	736
sll1024	109
sll1025	512
sll1033	1679
sll1036	324
sll1037	404
sll1039	203
sll1040	214
sll1041	107
sll1049	708
sll1052	48
sll1053	882
sll1054	242
sll1060	646
sll1061	44
sll1062	45
sll1063	204
sll1064	245
sll1068	46
sll1071	267
sll1072	153
sll1078	68
sll1080	201
sll1081	57
sll1084	994
sll1086	856
sll1087	1121
sll1089	555
sll1091	7691
sll1092	124
sll1094	12
sll1095	46
sll1102	238
sll1103	485
sll1106	1563
sll1107	181
sll1108	393
sll1109	576
sll1118	168
sll1119	368
sll1120	748
sll1121	156
sll1123	330
sll1124	1254
sll1130	3049
sll1131	362
sll1132	496
sll1135	237
sll1138	117
sll1142	183
sll1144	199
sll1147	135
sll1150	2104
sll1151	867
sll1155	574
sll1156	129
sll1157	64
sll1158	46
sll1159	60
sll1160	42
sll1161	97
sll1162	30
sll1163	14
sll1164	72
sll1166	180
sll1169	4
sll1170	64
sll1173	105
sll1174	223
sll1178	681
sll1186	455
sll1188	282
sll1191	124
sll1192	68
sll1193	698
sll1200	298
sll1201	428
sll1202	16
sll1203	28
sll1204	29
sll1213	1349
sll1214	12500
sll1217	108
sll1219	1002
sll1220	236
sll1222	95
sll1225	55
sll1228	456
sll1229	448
sll1232	49
sll1233	172
sll1236	82
sll1239	537
sll1240	60
sll1241	154
sll1242	3052
sll1247	584
sll1250	42
sll1251	89
sll1252	155
sll1254	278
sll1255	19
sll1256	39
sll1257	15
sll1258	256
sll1262	478
sll1263	514
sll1265	2354
sll1267	1623
sll1268	594
sll1271	566
sll1272	224
sll1273	526
sll1274	173
sll1276	798
sll1280	611
sll1284	197
sll1285	151
sll1286	978
sll1289	141
sll1291	1089
sll1292	420
sll1293	315
sll1296	1190
sll1300	234
sll1304	720
sll1305	921
sll1306	1369
sll1307	912
sll1308	285
sll1315	262
sll1318	154
sll1319	114
sll1329	343
sll1330	385
sll1333	301
sll1334	772
sll1336	2274
sll1338	16356
sll1340	145
sll1344	440
sll1348	313
sll1350	319
sll1352	101
sll1353	339
sll1355	252
sll1358	1035
sll1359	496
sll1365	277
sll1366	566
sll1367	181
sll1369	571
sll1371	165
sll1372	158
sll1373	78
sll1376	655
sll1377	1525
sll1378	293
sll1380	576
sll1381	161
sll1384	2233
sll1386	43
sll1387	720
sll1388	225
sll1389	43
sll1390	1036
sll1392	66
sll1396	198
sll1397	101
sll1399	537
sll1400	69
sll1401	110
sll1405	26
sll1407	24
sll1411	18
sll1414	842
sll1415	281
sll1418	457
sll1424	552
sll1426	288
sll1428	123
sll1429	128
sll1433	337
sll1436	48
sll1437	30
sll1439	19
sll1442	128
sll1446	330
sll1447	117
sll1455	72
sll1456	348
sll1459	148
sll1461	317
sll1464	448
sll1466	445
sll1469	225
sll1472	998
sll1473	796
sll1474	8
sll1475	295
sll1476	18
sll1477	292
sll1481	373
sll1482	267
sll1483	182
sll1485	323
sll1486	730
sll1488	584
sll1489	361
sll1491	312
sll1495	255
sll1496	1313
sll1500	82
sll1503	450
sll1504	46
sll1505	59
sll1507	115
sll1510	85
sll1511	25
sll1512	116
sll1515	3039
sll1516	583
sll1521	644
sll1524	337
sll1526	1588
sll1527	718
sll1528	1394
sll1530	949
sll1531	877
sll1532	517
sll1534	873
sll1537	56
sll1541	188
sll1542	251
sll1543	38
sll1544	68
sll1547	33
sll1549	40
sll1550	934
sll1552	6
sll1555	461
sll1556	187
sll1558	509
sll1559	2090
sll1560	22
sll1562	125
sll1563	523
sll1568	291
sll1570	162
sll1571	721
sll1573	106
sll1574	140
sll1575	347
sll1582	555
sll1584	245
sll1586	1546
sll1590	310
sll1592	92
sll1595	236
sll1596	80
sll1601	153
sll1606	171
sll1608	931
sll1609	151
sll1611	524
sll1613	83
sll1618	273
sll1620	377
sll1621	3704
sll1623	160
sll1624	572
sll1628	772
sll1630	17
sll1631	87
sll1632	459
sll1634	104
sll1635	295
sll1638	3216
sll1640	370
sll1642	28
sll1643	210
sll1647	117
sll1652	178
sll1654	785
sll1656	841
sll1658	28
sll1659	424
sll1660	120
sll1663	533
sll1664	523
sll1665	5420
sll1671	60
sll1672	451
sll1673	306
sll1675	85
sll1677	136
sll1678	88
sll1680	490
sll1681	370
sll1682	159
sll1686	522
sll1687	445
sll1691	378
sll1692	405
sll1693	439
sll1696	143
sll1697	743
sll1698	124
sll1699	673
sll1702	235
sll1708	304
sll1710	159
sll1712	5590
sll1714	35
sll1715	22
sll1716	79
sll1717	172
sll1722	294
sll1723	93
sll1725	183
sll1726	78
sll1730	240
sll1734	271
sll1735	227
sll1736	124
sll1737	479
sll1738	406
sll1739	607
sll1749	346
sll1751	189
sll1752	202
sll1755	243
sll1757	1808
sll1758	1928
sll1761	63
sll1762	1149
sll1763	704
sll1764	484
sll1765	369
sll1768	184
sll1769	417
sll1770	1537
sll1771	1128
sll1773	196
sll1774	275
sll1775	1123
sll1780	8
sll1783	960
sll1784	1464
sll1785	1293
sll1786	3745
sll1791	40
sll1792	22
sll1824	1562
sll1825	385
sll1830	2906
sll1832	1457
sll1834	187
sll1835	532
sll1837	926
sll1845	158
sll1848	119
sll1849	39
sll1851	1
sll1853	52
sll1858	1054
sll1860	44
sll1861	23
sll1862	8865
sll1863	2357
sll1864	393
sll1866	280
sll1870	142
sll1871	192
sll1873	3312
sll1878	2247
sll1879	1337
sll1880	408
sll1882	675
sll1884	729
sll1885	1132
sll1886	518
sll1888	1011
sll1891	601
sll1892	425
sll1895	624
sll1897	75
sll1898	833
sll1902	43
sll1905	692
sll1906	793
sll1911	249
sll1912	32
sll1913	171
sll1915	271
sll1916	112
sll1920	686
sll1921	932
sll1924	173
sll1925	517
sll1926	632
sll1927	1128
sll1930	20
sll1934	107
sll1938	213
sll1939	171
sll1940	168
sll1942	789
sll1945	4393
sll1946	371
sll1949	1416
sll1950	734
sll1951	159911
sll1954	168
sll1956	310
sll1960	104
sll1961	350
sll1965	70
sll1967	642
sll1969	49
sll1971	199
sll1973	443
sll1979	418
sll1982	95
sll1983	53
sll1984	20
sll1985	28
sll1988	731
sll1995	238
sll1997	8
sll1998	83
sll1999	6
sll2002	256
sll2003	540
sll2006	304
sll2007	231
sll2008	1018
sll2009	447
sll2011	148
sll2013	576
sll2015	197
sll5002	115
sll5003	25
sll5004	73
sll5006	37
sll5014	10
sll5026	126
sll5028	140
sll5030	426
sll5032	175
sll5033	362
sll5034	436
sll5035	85
sll5036	96
sll5041	52
sll5042	129
sll5043	14
sll5044	19
sll5046	136
sll5047	106
sll5048	301
sll5049	171
sll5050	136
sll5052	223
sll5057	70
sll5059	236
sll5060	253
sll5061	46
sll5062	62
sll5063	383
sll5066	140
sll5067	24
sll5069	290
sll5072	7
sll5075	71
sll5076	60
sll5079	157
sll5080	289
sll5081	56
sll5083	177
sll5084	13
sll5086	46
sll5089	27
sll5090	59
sll5094	7
sll5097	60
sll5104	65
sll5107	14
sll5109	200
sll5122	66
sll5123	17
sll5128	292
sll5130	13
sll5131	12
sll5132	65
sll6010	58
sll6017	298
sll6036	151
sll6052	10
sll6053	73
sll6054	31
sll6055	107
sll6059	11
sll6060	6
sll6069	49
sll6076	290
sll6093	180
sll6098	402
sll6109	93
sll7001	5
sll7002	7
sll7003	78
sll7006	43
sll7009	23
sll7027	46
sll7028	302
sll7029	193
sll7030	50
sll7031	60
sll7033	36
sll7034	67
sll7043	141
sll7044	157
sll7047	165
sll7050	34
sll7055	101
sll7056	5
sll7062	261
sll7063	868
sll7064	181
sll7065	379
sll7066	578
sll7067	713
sll7069	101
sll7070	162
sll7075	72
sll7077	37
sll7078	68
sll7085	292
sll7086	86
sll7087	165
sll7089	244
sll7090	655
sll7103	1
sll7106	45
sll8001	360
sll8002	80
sll8004	86
sll8006	306
sll8007	97
sll8009	53
sll8011	64
sll8012	150
sll8017	81
sll8018	226
sll8019	61
sll8020	36
sll8025	7
sll8027	41
sll8032	17
sll8033	15
sll8034	36
sll8035	12
sll8040	48
sll8042	10
sll8043	28
sll8048	101
sll8049	357
slr0001	463
slr0006	630
slr0007	407
slr0013	441
slr0016	110
slr0019	242
slr0022	123
slr0023	230
slr0031	1043
slr0033	231
slr0038	420
slr0039	744
slr0042	81
slr0049	1710
slr0050	747
slr0053	919
slr0058	283
slr0059	93
slr0060	90
slr0061	50
slr0064	513
slr0065	68
slr0067	528
slr0069	51
slr0073	1264
slr0076	1379
slr0078	195
slr0081	647
slr0082	5104
slr0086	199
slr0091	58
slr0092	52
slr0095	67
slr0096	238
slr0099	30
slr0103	327
slr0104	709
slr0105	153
slr0106	79
slr0108	293
slr0109	91
slr0110	754
slr0111	167
slr0112	204
slr0114	252
slr0115	377
slr0116	385
slr0120	64
slr0121	951
slr0142	15
slr0143	623
slr0144	2902
slr0145	789
slr0146	257
slr0147	752
slr0148	380
slr0149	554
slr0151	1451
slr0152	265
slr0157	128
slr0166	4
slr0168	906
slr0169	648
slr0179	202
slr0180	13
slr0181	195
slr0184	88
slr0192	189
slr0193	1854
slr0195	46
slr0196	49
slr0197	182
slr0199	116
slr0204	55
slr0207	184
slr0208	714
slr0209	440
slr0210	110
slr0211	1461
slr0214	110
slr0217	667
slr0222	247
slr0224	86
slr0226	736
slr0230	74
slr0231	8
slr0232	71
slr0236	1050
slr0238	93
slr0240	450
slr0241	1012
slr0243	240
slr0244	1268
slr0245	157
slr0249	56
slr0250	867
slr0251	514
slr0252	142
slr0254	128
slr0262	280
slr0263	158
slr0264	264
slr0265	49
slr0267	171
slr0269	139
slr0270	370
slr0271	18
slr0272	26
slr0273	174
slr0280	497
slr0284	1344
slr0285	53
slr0286	77
slr0287	2165
slr0291	71
slr0292	201
slr0294	128
slr0299	66
slr0300	23
slr0302	315
slr0303	134
slr0304	162
slr0305	43
slr0306	302
slr0309	297
slr0311	296
slr0312	213
slr0313	21
slr0314	41
slr0315	66
slr0316	59
slr0317	22
slr0318	94
slr0320	340
slr0322	2968
slr0324	223
slr0325	59
slr0326	324
slr0328	88
slr0333	317
slr0334	298
slr0337	372
slr0338	1087
slr0341	216
slr0345	353
slr0347	159
slr0348	627
slr0350	28
slr0351	749
slr0352	70
slr0353	12
slr0354	133
slr0355	1008
slr0356	152
slr0358	452
slr0359	1508
slr0360	499
slr0361	153
slr0362	180
slr0363	83
slr0364	178
slr0366	288
slr0369	5252
slr0373	13428
slr0374	27417
slr0376	18754
slr0377	609
slr0378	564
slr0379	282
slr0380	555
slr0381	163
slr0383	72
slr0384	467
slr0386	239
slr0388	55
slr0392	55
slr0393	73
slr0397	278
slr0398	784
slr0400	441
slr0401	636
slr0402	159
slr0404	2560
slr0407	105
slr0408	1308
slr0416	90
slr0418	378
slr0420	714
slr0421	155
slr0427	276
slr0431	569
slr0438	142
slr0439	382
slr0440	161
slr0442	1367
