Well,Dye Name,Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Reading 9,Reading 10,Reading 11,Reading 12,Reading 13,Reading 14,Reading 15,Reading 16,Reading 17,Reading 18,Reading 19,Reading 20,Reading 21,Reading 22,Reading 23,Reading 24,Reading 25,Reading 26,Reading 27,Reading 28,Reading 29,Reading 30,Reading 31,Reading 32,Reading 33,Reading 34,Reading 35,Reading 36,Reading 37,Reading 38,Reading 39,Reading 40,Reading 41,Reading 42,Reading 43,Reading 44,Reading 45,Reading 46,Reading 47,Reading 48,Reading 49,Reading 50,Reading 51,Reading 52,Reading 53,Reading 54,Reading 55,Reading 56,Reading 57,Reading 58,Reading 59,Reading 60,Reading 61,Reading 62,Reading 63,Reading 64,Reading 65,Reading 66,Reading 67,Reading 68,Reading 69,Reading 70,Reading 71,Reading 72,Reading 73,Reading 74,Reading 75,Reading 76,Reading 77,Reading 78,Reading 79,Reading 80,Reading 81,Reading 82,Reading 83,Reading 84,Reading 85,Reading 86,Reading 87,Reading 88,Reading 89,Reading 90,Reading 91,Reading 92,Reading 93,Reading 94,Reading 95,Reading 96,Reading 97,Reading 98,Reading 99,Reading 100,Reading 101,Reading 102,Reading 103,Reading 104,Reading 105,Reading 106,Reading 107,Reading 108,Reading 109,Reading 110,Reading 111,Reading 112,Reading 113,Reading 114,Reading 115,Reading 116,Reading 117,Reading 118,Reading 119,Reading 120,Reading 121,Reading 122,Reading 123,Reading 124,Reading 125,Reading 126,Reading 127,Reading 128,Reading 129,Reading 130,Reading 131,Reading 132,Reading 133,Reading 134,Reading 135,Reading 136,Reading 137,Reading 138,Reading 139,Reading 140,Reading 141,Reading 142,Reading 143
26,ROX,167401.625000,167534.984375,167856.593750,168230.906250,168496.484375,168693.765625,168863.984375,169053.875000,169186.218750,169242.031250,169255.281250,169322.906250,169345.562500,169286.468750,169184.296875,168980.890625,168475.765625,167459.015625,165746.859375,163187.828125,159875.234375,156367.937500,153385.984375,151113.218750,149415.968750,148282.359375,147699.187500,147455.437500,147305.343750,147219.437500,147004.312500,146756.843750,146732.515625,146849.250000,146968.734375,146933.265625,146954.546875,147050.328125,147256.328125,147438.343750,154700.671875,155334.500000,155906.578125,156376.218750,156720.812500,157081.859375,157451.265625,157727.187500,157970.078125,158257.656250,158463.250000,158721.593750,158899.859375,159236.250000,159414.500000,159668.328125,159874.328125,160158.796875,160399.656250,160674.468750,160852.718750,160945.437500,161078.093750,161447.156250,161790.109375,161922.015625,161931.093750,162007.968750,162222.015625,162428.046875,162666.500000,162693.703125,162878.421875,163122.718750,163398.218750,163551.546875,163631.656250,163796.812500,163919.343750,164108.578125,164319.859375,164503.906250,164655.593750,164737.109375,164751.109375,164844.140625,164894.562500,164979.578125,165067.093750,165181.937500,165228.437500,165295.734375,165450.875000,165564.015625,165673.031250,165907.453125,165986.875000,165939.468750,165891.578125,165956.437500,165958.171875,166021.109375,166141.312500,166258.625000,166332.906250,166381.093750,166428.812500,166419.750000,166369.000000,166392.687500,166659.640625,167214.781250,168376.500000,170117.250000,172858.703125,175139.296875,175068.281250,172517.765625,170028.484375,169133.750000,169163.640625,169471.296875,169843.515625,170261.906250,170657.984375,171198.515625,171856.203125,172721.843750,173434.562500,173715.609375,173727.359375,173520.421875,173121.234375,172334.093750,171526.265625,170890.250000,170428.546875,170023.703125,169770.390625,169800.156250,170273.296875,170287.625000,169487.671875
26,SYBR,107246.148438,105717.875000,104798.875000,104510.101563,104311.625000,104229.312500,104093.093750,103975.835938,103854.695313,104105.109375,104799.882813,106191.734375,108885.617188,114270.882813,124802.601563,144933.656250,181971.640625,245990.859375,345890.156250,479417.593750,626857.687500,760430.750000,860336.625000,925220.500000,964004.750000,987162.687500,1000815.625000,1008879.812500,1013663.250000,1016067.500000,1017460.187500,1017978.687500,1017783.750000,1016667.750000,1015097.750000,1013377.625000,1011572.937500,1009622.500000,1007340.750000,1004919.750000,940798.187500,911124.625000,887172.875000,869865.562500,856919.750000,846572.437500,837684.437500,829928.312500,822749.812500,816212.500000,809950.687500,803821.687500,798119.062500,792213.625000,786579.812500,780592.937500,774835.937500,768818.000000,763095.312500,757112.062500,751218.375000,745512.437500,740220.750000,734278.937500,728317.312500,722305.187500,716868.625000,711121.500000,705560.750000,699828.750000,694238.500000,688649.375000,682985.187500,677066.000000,671236.812500,665586.312500,659981.437500,654437.312500,648900.375000,643401.875000,637605.437500,631690.625000,625876.250000,620261.500000,614959.062500,609428.750000,603917.250000,598393.500000,592678.375000,586911.000000,581060.500000,575480.500000,569917.750000,564502.937500,559010.812500,553611.500000,548188.750000,542647.000000,536987.500000,531573.000000,526430.500000,521029.906250,515205.656250,509076.468750,503060.531250,497641.000000,492413.625000,487002.468750,480980.843750,474100.062500,465247.125000,453084.312500,433334.468750,400317.906250,345782.375000,269483.656250,192931.734375,140257.437500,116701.937500,106841.484375,100825.734375,95254.257813,89542.968750,83429.414063,77934.000000,74120.265625,72240.500000,70744.945313,69299.500000,67800.187500,66251.179688,64750.269531,63433.417969,62000.304688,60214.968750,57904.445313,54903.156250,51064.734375,47004.152344,43149.707031,38734.550781,34118.277344,29775.648438
27,ROX,189033.296875,188736.796875,188886.328125,189293.281250,189551.250000,189726.015625,189876.843750,190047.812500,190207.062500,190247.953125,190365.828125,190540.343750,190698.109375,190818.937500,190923.640625,190926.390625,190873.328125,190877.031250,190702.890625,190249.421875,189319.328125,187697.296875,185083.750000,181543.734375,177289.843750,173296.437500,170384.781250,168957.062500,168302.656250,167850.031250,167491.859375,167195.812500,167071.531250,166994.359375,167059.109375,167124.828125,167170.218750,167421.562500,167621.250000,167756.562500,175483.328125,177156.796875,177885.234375,177800.812500,177610.109375,177535.734375,177603.437500,177614.437500,177678.234375,177793.140625,177925.500000,178014.562500,178027.656250,178186.984375,178372.625000,178900.250000,179484.968750,180184.890625,180833.515625,181404.687500,181992.437500,182511.406250,182998.687500,183174.218750,183235.093750,183331.656250,183623.984375,183984.562500,184198.281250,184251.265625,184272.656250,184364.671875,184395.015625,184410.984375,184459.546875,184568.812500,184533.656250,184520.750000,184518.546875,184546.312500,184694.546875,184910.609375,185105.718750,185071.781250,185133.343750,185181.875000,185331.765625,185418.031250,185607.218750,185790.921875,186112.343750,186231.312500,186272.781250,186221.062500,186380.515625,186499.921875,186670.843750,186722.593750,186762.281250,186802.953125,186957.859375,187220.875000,187401.171875,187548.453125,187590.968750,187654.171875,187766.484375,187964.765625,188135.234375,188279.562500,188619.031250,189233.484375,190459.718750,192327.921875,195334.109375,198047.531250,198080.031250,195266.109375,192235.531250,190815.015625,190416.546875,190258.296875,190237.140625,190142.156250,190104.375000,189952.078125,189750.203125,189577.359375,189440.718750,189345.406250,189217.250000,189133.125000,189031.484375,189032.812500,189079.890625,189160.031250,189241.781250,189183.093750,189158.875000,188970.031250,189216.765625,188854.625000,187620.359375
27,SYBR,115762.375000,114344.812500,113402.359375,113024.109375,112845.335938,112800.390625,112556.382813,112256.320313,112037.937500,111966.687500,111801.593750,111635.281250,111730.226563,112179.710938,113338.531250,115835.906250,120705.742188,130072.578125,148051.359375,181687.250000,241333.500000,338662.687500,476734.218750,639929.250000,797836.437500,923058.437500,1006839.000000,1056594.000000,1085263.750000,1102001.500000,1111201.500000,1116136.750000,1118822.375000,1120191.875000,1120216.000000,1119591.500000,1118301.875000,1116132.750000,1113754.875000,1111702.625000,1044051.750000,1010769.062500,984055.312500,964752.750000,949709.250000,937850.250000,927974.375000,919730.375000,911956.062500,904247.875000,896787.125000,889720.687500,883257.250000,876821.250000,870682.250000,864166.937500,857702.375000,851167.000000,844841.187500,838441.437500,832140.437500,825505.312500,819067.937500,812925.375000,807119.625000,801043.937500,794536.000000,787952.812500,781539.062500,775522.562500,769441.812500,763173.375000,756817.312500,750531.875000,744640.812500,738830.125000,733028.125000,727047.875000,720913.062500,714870.000000,708547.312500,702478.375000,696608.750000,690992.937500,685247.750000,679328.125000,673604.687500,667893.625000,661939.375000,655923.312500,650086.937500,644472.875000,638738.375000,632936.500000,627338.125000,621758.187500,616123.937500,610385.125000,604545.250000,598457.875000,592511.062500,586506.687500,580513.125000,574347.375000,568421.500000,562484.625000,556185.000000,549837.000000,543172.625000,535557.625000,525587.875000,511964.937500,490142.593750,454850.875000,397504.625000,314830.843750,228185.937500,165927.109375,137661.656250,126899.898438,121037.617188,115535.468750,109511.820313,103227.531250,97146.375000,92791.484375,90309.578125,88602.109375,86743.109375,84870.625000,83265.390625,81546.078125,79847.117188,77767.421875,75540.765625,72709.359375,68875.617188,63826.085938,58050.398438,52451.398438,45773.609375,39253.835938,33623.617188
28,ROX,207018.234375,207319.015625,207608.031250,207911.750000,208217.765625,208453.812500,208572.437500,208685.609375,208822.843750,208881.343750,208831.453125,208713.562500,208663.937500,208649.000000,208676.453125,208591.421875,208529.687500,208489.171875,208375.046875,208157.125000,207650.406250,206835.375000,205298.703125,202899.453125,199504.765625,195320.562500,191440.718750,188158.109375,185648.234375,183782.781250,182806.390625,182336.109375,181982.390625,181775.828125,181610.890625,181431.296875,181332.531250,181231.218750,181340.203125,181707.437500,188484.390625,189542.734375,190551.046875,191193.718750,191458.328125,191706.640625,192155.828125,192702.093750,192960.843750,193401.687500,193743.546875,194080.437500,194304.734375,194635.781250,194992.593750,195348.437500,195651.093750,195886.796875,196101.531250,196446.484375,196731.046875,196991.484375,197131.468750,197303.218750,197587.953125,198066.078125,198408.000000,198498.187500,198592.703125,198825.687500,199149.484375,199342.609375,199622.890625,199853.031250,199979.859375,200080.140625,200306.750000,200599.375000,200807.781250,200879.546875,200968.937500,201073.546875,201272.640625,201443.703125,201495.453125,201609.218750,201747.500000,201950.500000,202054.234375,202096.687500,202177.250000,202185.843750,202271.375000,202285.984375,202493.937500,202661.812500,202893.781250,202989.203125,203080.781250,203003.921875,203038.703125,203145.625000,203204.531250,203300.531250,203399.625000,203519.156250,203579.906250,203755.515625,203947.515625,204133.343750,204394.625000,204901.531250,206199.406250,208109.312500,211248.312500,214605.203125,215570.296875,212885.203125,208912.031250,206675.187500,205903.109375,205887.468750,205851.312500,205855.468750,205736.718750,205485.359375,205287.843750,205305.062500,205451.234375,205495.015625,205600.375000,205887.203125,206262.796875,206682.968750,207153.500000,207840.703125,208667.296875,209361.734375,209670.781250,209645.343750,209336.453125,207904.468750,205165.015625
28,SYBR,137769.937500,135196.656250,133517.625000,132719.031250,132277.562500,132059.906250,131779.203125,131424.312500,131039.117188,130787.414063,130649.210938,130551.437500,130460.656250,130357.968750,130565.562500,131318.796875,133137.734375,136993.109375,144705.140625,159549.890625,187664.656250,238882.859375,326122.687500,458600.000000,629520.250000,811386.687500,968796.500000,1082635.375000,1154565.000000,1197469.250000,1221895.000000,1235756.750000,1243453.125000,1248071.500000,1250737.000000,1252362.750000,1253132.500000,1252746.625000,1251125.125000,1248794.750000,1172663.875000,1135524.625000,1105203.750000,1083102.000000,1066486.250000,1053441.500000,1042272.125000,1032453.500000,1023665.750000,1015215.625000,1007299.187500,999623.625000,992128.625000,984627.187500,977487.687500,970238.437500,962980.250000,955589.750000,948199.625000,940702.875000,933362.875000,926014.125000,918622.125000,911509.250000,904498.000000,897447.062500,890128.062500,883051.750000,875811.437500,868704.625000,861420.375000,854266.125000,846734.062500,839321.000000,832222.000000,825463.187500,818389.187500,811395.312500,804267.125000,797428.250000,790081.937500,782728.500000,775413.000000,768618.062500,761927.687500,755137.812500,748031.125000,741076.312500,734047.125000,727502.375000,720650.562500,714035.875000,707485.375000,701051.687500,693854.500000,686586.937500,679499.125000,672792.437500,665742.937500,658910.000000,652026.437500,645574.125000,639006.875000,632246.562500,625373.000000,618803.250000,612182.500000,605070.500000,597572.250000,589326.250000,578599.500000,563536.375000,539224.750000,500230.406250,437382.531250,343419.437500,237901.421875,153011.234375,108276.789063,90009.726563,82817.882813,77073.343750,70912.546875,64045.312500,56670.285156,50994.722656,48199.558594,47568.023438,47078.515625,46727.515625,46505.789063,46178.046875,45786.882813,45425.117188,45173.878906,44872.144531,44548.093750,44210.378906,43956.894531,43749.769531,43306.519531,42713.984375,42182.972656
29,ROX,205668.078125,205226.156250,205111.031250,205233.218750,205379.234375,205552.515625,205718.390625,205825.328125,205891.734375,205979.609375,206044.984375,206193.953125,206258.390625,206287.890625,206255.625000,206361.796875,206432.546875,206419.593750,206386.031250,206276.031250,206038.734375,205527.593750,204608.562500,202906.265625,200156.218750,196416.593750,191892.109375,187512.625000,184492.375000,182774.921875,181849.968750,180977.140625,180350.281250,179674.796875,179313.703125,179299.421875,179409.640625,179577.265625,179703.421875,179800.546875,186996.156250,188181.828125,189078.078125,189740.593750,190275.546875,190679.937500,190979.343750,191340.765625,191733.093750,192127.000000,192389.421875,192656.140625,192908.953125,193445.390625,193775.234375,193947.546875,194011.593750,194372.421875,194660.609375,194944.140625,195213.781250,195486.906250,195749.046875,196036.171875,196395.968750,196710.890625,196917.406250,197123.140625,197359.671875,197577.140625,197624.343750,197836.515625,198204.796875,198432.437500,198526.125000,198666.750000,198872.437500,199012.218750,199222.500000,199585.625000,199891.562500,200092.171875,200258.562500,200483.000000,200710.859375,200994.593750,201152.437500,201370.968750,201537.515625,201734.890625,201794.171875,202026.687500,202310.187500,202476.093750,202664.812500,202890.718750,203197.375000,203333.625000,203548.812500,203748.312500,204034.234375,204130.781250,204337.781250,204712.093750,205132.234375,205446.218750,205756.062500,206163.125000,206453.281250,206935.218750,207719.390625,208786.140625,210439.281250,212762.656250,216313.546875,220267.312500,221725.250000,219675.625000,216220.265625,214294.734375,213408.171875,212978.031250,212444.531250,211913.890625,211220.437500,210444.062500,209631.593750,209020.171875,208626.671875,208310.359375,208143.875000,207780.437500,207323.843750,207019.156250,206929.625000,206930.875000,206999.687500,207110.531250,207117.468750,207098.062500,207268.671875,207070.921875,206264.531250
29,SYBR,129362.281250,127288.656250,126065.539063,125580.851563,125196.687500,124765.140625,124301.453125,123959.570313,123797.085938,123668.562500,123506.851563,123303.320313,123181.929688,123118.000000,123249.718750,123667.578125,124798.328125,127216.765625,132077.000000,141505.921875,159592.046875,193574.734375,254451.390625,355364.000000,502503.437500,682375.750000,862974.250000,1010845.687500,1112826.500000,1174760.625000,1210085.875000,1230262.750000,1242920.125000,1251591.125000,1256638.000000,1258823.375000,1259378.125000,1258576.125000,1257133.250000,1255422.125000,1182241.125000,1143583.500000,1112574.125000,1090022.875000,1072738.000000,1059323.875000,1048267.375000,1038304.500000,1029224.000000,1020665.437500,1012856.500000,1005088.625000,997944.062500,990117.062500,982787.625000,975440.187500,968332.500000,960929.625000,953552.312500,946188.562500,938928.062500,931726.687500,924193.937500,916758.000000,909377.000000,902219.875000,895010.437500,887818.750000,880421.687500,873343.250000,866600.125000,859524.875000,852212.000000,844737.000000,837749.562500,830780.000000,823781.625000,816474.312500,809248.062500,802528.750000,795703.937500,788818.187500,781919.062500,775313.625000,768730.625000,761993.062500,755171.000000,748223.000000,741376.500000,734737.125000,727842.125000,720683.687500,713687.000000,707218.312500,700770.750000,694117.125000,687131.062500,680375.125000,673608.625000,666855.500000,659928.687500,653260.312500,646530.062500,639645.500000,632736.125000,625965.750000,619064.937500,611804.937500,604521.562500,596171.375000,585471.500000,570709.875000,547810.625000,511228.343750,452357.625000,363170.562500,262713.625000,183301.046875,143391.421875,127504.765625,119861.906250,112850.226563,105423.031250,96842.812500,87640.351563,80133.984375,75988.984375,74251.718750,72899.882813,71612.625000,70307.039063,69072.390625,67754.203125,66205.234375,64596.886719,62843.792969,60443.003906,56918.218750,52932.441406,49057.000000,44609.324219,39814.660156,35298.484375
30,ROX,225246.843750,223678.031250,223102.656250,223267.093750,223396.640625,223546.515625,223731.468750,223926.031250,224014.984375,224138.031250,224124.250000,224156.609375,224163.437500,224310.890625,224365.593750,224426.593750,224530.109375,224530.343750,224485.593750,224361.375000,224292.281250,224075.250000,223603.750000,222670.515625,221102.359375,218378.296875,214418.109375,210058.875000,206224.593750,202929.562500,200394.156250,198534.875000,197320.781250,196522.078125,196365.906250,196396.750000,196283.453125,196130.953125,196166.625000,196413.437500,203500.031250,205090.125000,206119.656250,206781.203125,207444.078125,207941.468750,208342.343750,208751.812500,209109.125000,209434.671875,209810.218750,210302.468750,210550.531250,210683.281250,210906.515625,211485.828125,212029.484375,212434.281250,212661.609375,212920.312500,213206.906250,213470.000000,213721.218750,213870.015625,214165.234375,214543.109375,214957.890625,215161.484375,215369.609375,215710.484375,216170.437500,216433.312500,216677.046875,216932.359375,217236.781250,217527.796875,217812.078125,218289.687500,218752.484375,219099.406250,219288.906250,219527.781250,219936.843750,220337.093750,220783.296875,221285.421875,221722.765625,222166.734375,222512.656250,222957.484375,223376.578125,223962.765625,224565.984375,225232.156250,225888.203125,226565.593750,227278.156250,228087.921875,228811.828125,229336.265625,229763.406250,230061.093750,230101.734375,229876.093750,229522.937500,229070.125000,228597.656250,228087.968750,227560.171875,227214.187500,227272.234375,227608.250000,228447.562500,230061.078125,232852.218750,236515.578125,237798.750000,235476.390625,231314.671875,228963.906250,228164.078125,227958.593750,227932.406250,228036.640625,228048.078125,227863.234375,227752.015625,227784.046875,227826.921875,227779.453125,227751.046875,227750.625000,227618.125000,227435.500000,227236.203125,227179.953125,227165.234375,227168.015625,227116.843750,226991.750000,227052.921875,226352.703125,224501.687500
30,SYBR,147267.046875,144195.093750,142340.765625,141632.140625,141096.250000,140748.734375,140435.062500,140260.687500,139870.578125,139558.484375,139308.828125,139161.156250,138976.609375,138794.359375,138709.281250,138723.796875,139148.546875,140153.953125,142458.406250,147191.578125,156474.562500,174285.296875,207851.578125,268639.468750,370800.218750,523570.125000,717212.000000,917740.187500,1086472.875000,1205113.500000,1277843.375000,1320003.250000,1343642.375000,1357778.875000,1365525.375000,1370194.250000,1372230.250000,1373112.375000,1372525.125000,1370940.750000,1294884.375000,1252377.125000,1217916.500000,1192819.250000,1173346.625000,1158461.125000,1145975.500000,1135383.500000,1125473.500000,1116201.625000,1107073.875000,1098322.000000,1090070.625000,1082086.250000,1074296.000000,1066231.125000,1058093.250000,1049728.125000,1041685.125000,1033711.937500,1025702.375000,1017627.250000,1009668.375000,1002089.187500,994184.250000,986229.937500,978194.437500,970526.437500,962766.562500,954902.062500,946944.750000,939173.875000,931414.250000,923600.875000,916292.062500,908836.875000,901359.812500,893597.250000,886216.937500,878831.625000,871543.562500,864190.937500,856742.500000,849164.812500,841782.687500,834379.312500,827610.812500,820620.125000,813638.437500,806256.562500,799038.562500,791630.750000,784557.500000,777550.125000,770380.125000,763194.750000,756016.187500,748560.687500,741074.562500,734006.687500,727100.875000,719877.562500,712374.687500,705292.375000,698133.375000,690857.312500,683145.062500,675572.812500,667849.562500,659138.750000,647929.875000,632847.062500,610283.625000,574044.750000,515884.812500,423843.781250,314767.531250,222844.281250,174172.875000,155458.687500,148160.421875,142988.500000,138531.578125,134624.484375,130744.117188,127432.320313,124621.429688,122118.039063,119598.648438,117221.156250,114731.695313,112186.007813,109640.750000,107145.296875,104498.265625,101387.304688,96958.359375,90518.546875,82747.179688,74355.992188,64904.304688,54040.640625,42581.253906
31,ROX,237301.953125,235248.000000,234279.234375,234274.343750,234495.453125,234610.843750,234757.484375,234908.406250,234912.734375,234852.296875,234881.718750,234962.984375,234673.937500,233907.296875,232456.062500,230134.687500,227278.390625,223370.562500,218735.437500,214068.468750,210912.187500,208947.359375,207888.671875,207262.937500,206628.078125,206284.296875,206134.343750,206194.609375,206253.703125,206375.218750,206393.843750,206336.656250,206535.640625,206635.953125,206539.203125,206392.250000,206598.796875,206928.187500,207115.765625,207006.078125,214610.328125,215644.265625,216290.703125,216808.328125,217228.171875,217652.078125,217985.843750,218408.953125,218796.562500,219051.265625,219419.781250,219833.484375,220300.343750,220533.156250,220663.906250,220859.953125,221149.468750,221541.250000,221839.031250,222107.437500,222281.281250,222648.125000,222937.765625,223063.437500,223303.406250,223757.156250,224098.593750,224329.031250,224639.968750,224876.046875,225054.656250,225259.890625,225602.406250,225891.000000,226036.234375,226295.312500,226592.203125,226991.296875,227197.687500,227454.062500,227754.031250,227963.921875,228052.781250,228236.062500,228594.718750,228921.484375,229140.031250,229451.359375,229736.421875,229963.562500,230259.765625,230574.640625,230814.093750,231066.828125,231287.609375,231397.531250,231383.906250,231614.531250,231935.343750,232256.500000,232304.781250,232377.718750,232485.703125,232654.531250,232729.281250,232971.531250,233294.812500,233565.609375,233652.234375,234010.140625,234633.406250,235582.750000,237309.250000,239682.281250,242158.984375,245176.343750,246723.828125,245187.937500,240730.390625,237300.062500,235719.781250,235460.531250,235461.968750,235362.109375,235268.437500,235078.015625,234942.437500,234802.703125,234780.421875,234704.140625,234594.203125,234542.281250,234495.812500,234415.781250,234327.187500,234291.015625,234214.859375,234102.312500,234014.656250,233911.562500,233803.234375,233634.296875,233364.296875
31,SYBR,148641.921875,144595.812500,142267.453125,141516.375000,141198.875000,141102.390625,141209.187500,142063.593750,143818.000000,147318.984375,154188.078125,167882.937500,194210.500000,243021.390625,328423.656250,464201.875000,650731.937500,863995.562500,1063008.500000,1214831.000000,1312154.375000,1368291.625000,1399643.500000,1417200.125000,1427188.125000,1432753.125000,1435869.000000,1437065.250000,1436935.750000,1435716.000000,1433660.625000,1431479.500000,1428696.750000,1426417.750000,1424008.250000,1421309.500000,1418399.000000,1415890.250000,1413976.250000,1412099.250000,1329287.375000,1285145.375000,1249164.875000,1222797.500000,1202776.625000,1187154.000000,1174315.000000,1163077.750000,1152991.125000,1143564.625000,1134300.125000,1124992.000000,1116016.500000,1107369.000000,1099386.250000,1091361.125000,1083436.375000,1074892.000000,1066584.000000,1058088.000000,1050006.000000,1041729.000000,1033776.750000,1025898.000000,1017898.562500,1009806.812500,1001793.375000,993783.000000,985500.062500,977557.125000,969772.562500,962191.000000,954623.687500,947013.312500,939786.312500,931960.625000,923990.312500,916164.000000,908839.625000,901453.312500,893678.437500,886253.562500,878829.625000,871369.375000,863896.250000,856207.500000,848840.187500,841493.375000,834483.750000,827302.312500,819925.187500,812554.625000,805233.000000,798113.375000,791058.875000,783887.812500,776423.437500,768679.125000,760877.500000,753168.312500,745947.437500,738730.750000,731265.125000,723771.750000,716305.250000,708449.687500,699817.562500,690614.250000,680400.375000,667712.750000,650251.437500,626032.937500,589929.687500,536137.000000,463397.000000,364758.906250,249572.250000,145037.328125,82791.101563,58658.921875,53044.261719,51666.238281,50834.386719,50245.519531,49597.152344,49243.851563,48843.000000,48540.953125,48129.253906,47670.312500,47036.273438,46338.234375,45895.835938,45473.480469,45004.972656,44174.726563,43428.648438,42734.250000,42194.546875,41649.699219,41088.535156,40588.757813,40296.625000
32,ROX,246775.250000,245579.640625,245132.078125,245253.656250,245450.531250,245667.500000,245774.062500,245836.296875,245954.281250,245989.406250,245852.828125,245481.703125,244755.671875,243192.156250,240673.000000,237259.171875,232991.031250,228182.703125,223752.796875,220560.765625,218618.093750,217383.843750,216454.812500,215917.734375,215683.031250,215664.812500,215677.562500,215951.062500,216196.953125,216211.171875,216068.468750,216086.187500,216107.781250,216109.468750,216082.671875,216001.656250,215997.687500,215917.265625,216157.953125,216567.265625,224741.484375,226183.671875,227291.921875,228109.687500,228932.500000,229570.203125,230170.328125,230794.125000,231289.640625,231760.890625,232185.734375,232717.500000,233281.968750,233794.875000,234280.359375,234872.484375,235530.859375,236029.796875,236471.796875,237120.250000,237733.906250,238250.343750,238715.828125,239162.968750,239572.046875,240025.046875,240548.093750,240839.656250,241137.921875,241390.562500,241556.734375,241446.078125,241183.296875,241097.703125,241133.718750,241129.031250,241047.843750,241082.500000,241147.250000,241166.421875,241210.828125,241178.750000,241107.203125,241232.250000,241496.968750,241721.796875,241836.687500,241953.218750,242140.828125,242283.750000,242544.640625,242722.140625,242953.937500,243112.218750,243327.250000,243572.796875,243847.140625,244012.859375,244071.937500,244187.546875,244385.000000,244602.343750,244844.343750,245182.968750,245232.484375,245295.890625,245557.187500,245901.921875,246164.937500,246488.812500,247270.468750,248343.640625,250178.468750,252504.843750,255239.921875,258320.890625,258955.875000,256062.640625,251246.406250,248361.437500,247295.125000,247015.078125,246911.328125,246730.218750,246597.046875,246360.687500,246178.156250,245900.703125,245629.640625,245403.328125,245312.312500,245256.125000,245160.265625,244992.640625,244785.687500,244508.218750,244317.812500,244131.765625,244085.343750,243935.265625,243866.515625,243625.890625,243254.609375
32,SYBR,157956.328125,154452.796875,152451.093750,151866.953125,151462.796875,151572.203125,152209.546875,154055.656250,157977.187500,166015.687500,181857.312500,211926.093750,267294.218750,363164.156250,513126.750000,714126.625000,936276.312500,1136186.625000,1283991.750000,1377682.375000,1430628.875000,1459662.250000,1475826.000000,1485473.750000,1490478.500000,1492025.250000,1492382.500000,1491777.125000,1490517.875000,1487712.500000,1484304.750000,1480554.750000,1477700.750000,1475378.375000,1473145.750000,1470948.000000,1468648.000000,1465932.250000,1462201.875000,1458013.750000,1366286.000000,1321621.625000,1285544.000000,1259413.625000,1239287.000000,1223084.500000,1209444.750000,1197987.500000,1188106.125000,1178453.375000,1168945.500000,1159623.000000,1150815.375000,1142227.000000,1133627.750000,1124771.250000,1116133.125000,1107781.250000,1099387.375000,1090414.750000,1081858.125000,1073458.750000,1065066.000000,1056856.625000,1048817.375000,1040634.437500,1032077.500000,1023970.875000,1015677.812500,1007488.937500,999458.875000,991679.437500,983832.625000,975718.000000,967618.437500,959214.750000,951205.437500,943138.500000,934962.437500,927042.125000,919323.875000,911328.187500,903274.750000,895594.000000,888112.125000,880169.750000,872255.125000,864652.750000,856877.562500,849207.875000,841415.500000,833696.562500,826130.625000,818494.750000,810917.250000,802943.062500,795001.187500,787191.062500,779418.437500,771913.375000,764164.562500,756165.750000,748065.750000,739994.250000,732084.000000,723549.375000,714933.375000,705255.875000,694352.687500,680301.062500,661143.437500,634595.875000,594849.375000,536367.687500,457388.718750,351290.968750,233998.781250,136481.437500,85852.843750,68506.671875,64663.031250,63098.207031,62228.753906,61670.140625,61145.859375,60577.820313,59986.687500,59432.671875,58749.851563,58142.226563,57443.078125,56669.863281,55537.812500,54452.894531,53455.375000,52518.421875,51318.621094,50189.027344,49342.183594,48770.460938,48065.179688,47058.167969,45894.863281
